investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,cohort_year,previous_date,gap_days,status
INV004362,2024-06-15,101207,Sip,1968,West Bengal,Kolkata,T30,26-35,Female,12.1,Net Banking,Verified,2024,,,Active
INV004362,2024-06-29,119599,Sip,926,West Bengal,Kolkata,T30,26-35,Female,12.1,Cheque,Verified,2024,2024-06-15,14.0,Active
INV004362,2024-07-10,120504,Sip,1779,West Bengal,Kolkata,T30,26-35,Female,12.1,Cheque,Verified,2024,2024-06-29,11.0,Active
INV004362,2025-01-16,120842,Sip,2466,West Bengal,Kolkata,T30,26-35,Female,12.1,Cheque,Verified,2024,2024-07-10,190.0,At Risk
INV004362,2025-02-05,100033,Sip,11359,West Bengal,Kolkata,T30,26-35,Female,12.1,Mandate,Verified,2024,2025-01-16,20.0,Active
INV004363,2024-02-02,101206,Sip,22359,Delhi,Noida,T30,26-35,Male,20.5,Mandate,Verified,2024,,,Active
INV004363,2024-02-16,102886,Sip,22933,Delhi,Noida,T30,26-35,Male,20.5,Mandate,Verified,2024,2024-02-02,14.0,Active
INV004363,2024-06-16,125498,Sip,2065,Delhi,Noida,T30,26-35,Male,20.5,Mandate,Pending,2024,2024-02-16,121.0,At Risk
INV004363,2025-01-17,120843,Sip,1717,Delhi,Noida,T30,26-35,Male,20.5,Cheque,Verified,2024,2024-06-16,215.0,At Risk
INV004364,2024-02-10,100033,Sip,2588,West Bengal,Kolkata,T30,36-45,Male,30.6,Net Banking,Verified,2024,,,Active
INV004364,2024-03-27,101207,Sip,8129,West Bengal,Kolkata,T30,36-45,Male,30.6,UPI,Verified,2024,2024-02-10,46.0,At Risk
INV004364,2024-07-17,100025,Sip,3588,West Bengal,Kolkata,T30,36-45,Male,30.6,Mandate,Verified,2024,2024-03-27,112.0,At Risk
INV004364,2025-01-06,119120,Sip,2609,West Bengal,Kolkata,T30,36-45,Male,30.6,Net Banking,Verified,2024,2024-07-17,173.0,At Risk
INV004364,2025-01-20,120505,Sip,528,West Bengal,Kolkata,T30,36-45,Male,30.6,Net Banking,Verified,2024,2025-01-06,14.0,Active
INV004364,2025-03-19,149323,Sip,11921,West Bengal,Kolkata,T30,36-45,Male,30.6,Cheque,Verified,2024,2025-01-20,58.0,At Risk
INV004365,2024-03-28,118632,Sip,28188,Delhi,Gurugram,T30,26-35,Male,19.4,Mandate,Verified,2024,,,Active
INV004365,2024-04-30,119599,Sip,17023,Delhi,Gurugram,T30,26-35,Male,19.4,UPI,Verified,2024,2024-03-28,33.0,Active
INV004365,2024-05-16,102885,Sip,56633,Delhi,Gurugram,T30,26-35,Male,19.4,UPI,Verified,2024,2024-04-30,16.0,Active
INV004365,2025-03-12,118632,Sip,2402,Delhi,Gurugram,T30,26-35,Male,19.4,Mandate,Verified,2024,2024-05-16,300.0,At Risk
INV004365,2025-03-18,119599,Sip,7579,Delhi,Gurugram,T30,26-35,Male,19.4,Mandate,Verified,2024,2025-03-12,6.0,Active
INV004366,2024-08-14,148568,Sip,2500,Delhi,New Delhi,T30,46-55,Female,81.1,Net Banking,Verified,2024,,,Active
INV004366,2024-12-26,119598,Sip,3345,Delhi,New Delhi,T30,46-55,Female,81.1,Cheque,Pending,2024,2024-08-14,134.0,At Risk
INV004366,2025-02-23,101208,Sip,2099,Delhi,New Delhi,T30,46-55,Female,81.1,Mandate,Verified,2024,2024-12-26,59.0,At Risk
INV004366,2025-04-22,149322,Sip,2316,Delhi,New Delhi,T30,46-55,Female,81.1,Cheque,Verified,2024,2025-02-23,58.0,At Risk
INV004367,2024-04-10,120841,Sip,2331,Karnataka,Mysore,B30,26-35,Female,8.3,Net Banking,Verified,2024,,,Active
INV004367,2024-04-10,148569,Sip,8247,Karnataka,Mysore,B30,26-35,Female,8.3,UPI,Verified,2024,2024-04-10,0.0,Active
INV004367,2024-10-09,120844,Sip,47092,Karnataka,Mysore,B30,26-35,Female,8.3,UPI,Verified,2024,2024-04-10,182.0,At Risk
INV004367,2024-10-30,119551,Sip,27950,Karnataka,Mysore,B30,26-35,Female,8.3,Mandate,Verified,2024,2024-10-09,21.0,Active
INV004367,2025-05-12,119598,Sip,57932,Karnataka,Mysore,B30,26-35,Female,8.3,UPI,Verified,2024,2024-10-30,194.0,At Risk
INV004367,2025-05-23,148567,Sip,587,Karnataka,Mysore,B30,26-35,Female,8.3,UPI,Verified,2024,2025-05-12,11.0,Active
INV004368,2024-04-19,120505,Sip,518,Punjab,Chandigarh,T30,36-45,Male,33.7,Net Banking,Verified,2024,,,Active
INV004368,2024-10-18,119094,Sip,6311,Punjab,Chandigarh,T30,36-45,Male,33.7,Net Banking,Verified,2024,2024-04-19,182.0,At Risk
INV004368,2025-01-21,102885,Sip,20064,Punjab,Chandigarh,T30,36-45,Male,33.7,Cheque,Verified,2024,2024-10-18,95.0,At Risk
INV004368,2025-01-30,120504,Sip,20681,Punjab,Chandigarh,T30,36-45,Male,33.7,UPI,Verified,2024,2025-01-21,9.0,Active
INV004368,2025-03-09,149322,Sip,1935,Punjab,Chandigarh,T30,36-45,Male,33.7,Cheque,Verified,2024,2025-01-30,38.0,At Risk
INV004369,2024-10-15,120504,Sip,14049,West Bengal,Kolkata,T30,26-35,Male,16.8,Mandate,Verified,2024,,,Active
INV004369,2024-10-22,119095,Sip,40651,West Bengal,Kolkata,T30,26-35,Male,16.8,Net Banking,Verified,2024,2024-10-15,7.0,Active
INV004369,2024-11-20,125497,Sip,27669,West Bengal,Kolkata,T30,26-35,Male,16.8,Net Banking,Verified,2024,2024-10-22,29.0,Active
INV004369,2025-01-21,148569,Sip,21604,West Bengal,Kolkata,T30,26-35,Male,16.8,Mandate,Verified,2024,2024-11-20,62.0,At Risk
INV004369,2025-05-09,149324,Sip,55693,West Bengal,Kolkata,T30,26-35,Male,16.8,Cheque,Verified,2024,2025-01-21,108.0,At Risk
INV004370,2024-10-07,149323,Sip,2486,Rajasthan,Jaipur,T30,18-25,Male,5.7,Cheque,Verified,2024,,,Active
INV004371,2024-07-28,120842,Sip,2509,Rajasthan,Udaipur,B30,26-35,Female,19.7,Cheque,Verified,2024,,,Active
INV004371,2025-03-27,120844,Sip,46271,Rajasthan,Udaipur,B30,26-35,Female,19.7,Net Banking,Verified,2024,2024-07-28,242.0,At Risk
INV004371,2025-04-15,119092,Sip,25410,Rajasthan,Udaipur,B30,26-35,Female,19.7,Net Banking,Verified,2024,2025-03-27,19.0,Active
INV004372,2024-04-12,120504,Sip,2604,Haryana,Faridabad,B30,26-35,Female,22.9,Cheque,Verified,2024,,,Active
INV004372,2024-06-22,118633,Sip,454,Haryana,Faridabad,B30,26-35,Female,22.9,Net Banking,Verified,2024,2024-04-12,71.0,At Risk
INV004372,2024-06-29,118635,Sip,9457,Haryana,Faridabad,B30,26-35,Female,22.9,Mandate,Verified,2024,2024-06-22,7.0,Active
INV004372,2024-07-31,119095,Sip,47795,Haryana,Faridabad,B30,26-35,Female,22.9,Cheque,Verified,2024,2024-06-29,32.0,Active
INV004372,2025-01-02,101208,Sip,2285,Haryana,Faridabad,B30,26-35,Female,22.9,Mandate,Verified,2024,2024-07-31,155.0,At Risk
INV004372,2025-02-02,149324,Sip,1169,Haryana,Faridabad,B30,26-35,Female,22.9,Mandate,Verified,2024,2025-01-02,31.0,Active
INV004373,2025-02-09,120507,Sip,53163,Tamil Nadu,Coimbatore,B30,56+,Male,11.6,Net Banking,Verified,2025,,,Active
INV004374,2024-06-12,125498,Sip,13787,Maharashtra,Nashik,B30,36-45,Female,16.5,Cheque,Verified,2024,,,Active
INV004374,2024-09-18,149322,Sip,24576,Maharashtra,Nashik,B30,36-45,Female,16.5,Mandate,Verified,2024,2024-06-12,98.0,At Risk
INV004374,2024-10-26,120505,Sip,6914,Maharashtra,Nashik,B30,36-45,Female,16.5,Cheque,Verified,2024,2024-09-18,38.0,At Risk
INV004374,2025-01-06,119095,Sip,21730,Maharashtra,Nashik,B30,36-45,Female,16.5,UPI,Verified,2024,2024-10-26,72.0,At Risk
INV004374,2025-05-30,102887,Sip,4314,Maharashtra,Nashik,B30,36-45,Female,16.5,Mandate,Verified,2024,2025-01-06,144.0,At Risk
INV004375,2024-04-28,118633,Sip,57373,Madhya Pradesh,Bhopal,B30,26-35,Male,17.7,Net Banking,Verified,2024,,,Active
INV004375,2024-10-14,100033,Sip,2563,Madhya Pradesh,Bhopal,B30,26-35,Male,17.7,UPI,Verified,2024,2024-04-28,169.0,At Risk
INV004375,2025-02-26,120506,Sip,466,Madhya Pradesh,Bhopal,B30,26-35,Male,17.7,Net Banking,Verified,2024,2024-10-14,135.0,At Risk
INV004375,2025-03-27,125498,Sip,53654,Madhya Pradesh,Bhopal,B30,26-35,Male,17.7,UPI,Verified,2024,2025-02-26,29.0,Active
INV004376,2024-06-20,102885,Sip,517,West Bengal,Kolkata,T30,46-55,Female,92.6,Mandate,Verified,2024,,,Active
INV004376,2024-10-13,101208,Sip,2090,West Bengal,Kolkata,T30,46-55,Female,92.6,Mandate,Verified,2024,2024-06-20,115.0,At Risk
INV004376,2024-10-16,100025,Sip,6907,West Bengal,Kolkata,T30,46-55,Female,92.6,UPI,Verified,2024,2024-10-13,3.0,Active
INV004376,2025-04-01,120504,Sip,15192,West Bengal,Kolkata,T30,46-55,Female,92.6,Net Banking,Verified,2024,2024-10-16,167.0,At Risk
INV004377,2024-03-06,120507,Sip,2039,Haryana,Faridabad,B30,18-25,Male,6.1,Mandate,Verified,2024,,,Active
INV004377,2024-05-01,118635,Sip,3406,Haryana,Faridabad,B30,18-25,Male,6.1,Net Banking,Verified,2024,2024-03-06,56.0,At Risk
INV004377,2024-09-12,100016,Sip,45414,Haryana,Faridabad,B30,18-25,Male,6.1,Mandate,Verified,2024,2024-05-01,134.0,At Risk
INV004377,2025-02-25,100025,Sip,57031,Haryana,Faridabad,B30,18-25,Male,6.1,Mandate,Verified,2024,2024-09-12,166.0,At Risk
INV004378,2024-01-15,118632,Sip,7498,Tamil Nadu,Chennai,T30,26-35,Female,23.2,Net Banking,Verified,2024,,,Active
INV004378,2024-04-03,120842,Sip,552,Tamil Nadu,Chennai,T30,26-35,Female,23.2,UPI,Verified,2024,2024-01-15,79.0,At Risk
INV004378,2024-12-14,118634,Sip,1191,Tamil Nadu,Chennai,T30,26-35,Female,23.2,Mandate,Verified,2024,2024-04-03,255.0,At Risk
INV004379,2024-07-23,120504,Sip,10865,Delhi,Gurugram,T30,18-25,Male,6.0,Net Banking,Verified,2024,,,Active
INV004379,2024-12-02,119551,Sip,15406,Delhi,Gurugram,T30,18-25,Male,6.0,Cheque,Verified,2024,2024-07-23,132.0,At Risk
INV004379,2024-12-22,148569,Sip,2593,Delhi,Gurugram,T30,18-25,Male,6.0,Net Banking,Verified,2024,2024-12-02,20.0,Active
INV004380,2024-02-18,119094,Sip,419,Gujarat,Surat,T30,36-45,Male,16.6,Mandate,Verified,2024,,,Active
INV004380,2024-09-17,102887,Sip,428,Gujarat,Surat,T30,36-45,Male,16.6,Cheque,Verified,2024,2024-02-18,212.0,At Risk
INV004380,2024-11-11,100033,Sip,11783,Gujarat,Surat,T30,36-45,Male,16.6,Cheque,Verified,2024,2024-09-17,55.0,At Risk
INV004381,2024-02-16,119120,Sip,7159,West Bengal,Kolkata,T30,46-55,Female,27.2,UPI,Pending,2024,,,Active
INV004381,2024-04-08,119094,Sip,446,West Bengal,Kolkata,T30,46-55,Female,27.2,Mandate,Verified,2024,2024-02-16,52.0,At Risk
INV004381,2024-12-17,120505,Sip,549,West Bengal,Kolkata,T30,46-55,Female,27.2,Cheque,Verified,2024,2024-04-08,253.0,At Risk
INV004381,2025-02-24,149324,Sip,20639,West Bengal,Kolkata,T30,46-55,Female,27.2,Cheque,Verified,2024,2024-12-17,69.0,At Risk
INV004382,2024-08-22,100016,Sip,2049,Haryana,Gurugram,T30,56+,Male,31.3,Cheque,Verified,2024,,,Active
INV004382,2025-05-10,148569,Sip,5817,Haryana,Gurugram,T30,56+,Male,31.3,Cheque,Verified,2024,2024-08-22,261.0,At Risk
INV004383,2024-06-23,120843,Sip,8302,Madhya Pradesh,Bhopal,B30,36-45,Female,23.8,Mandate,Verified,2024,,,Active
INV004384,2024-01-10,119092,Sip,26601,Delhi,Noida,T30,26-35,Male,12.1,Mandate,Verified,2024,,,Active
INV004384,2024-03-25,149324,Sip,52661,Delhi,Noida,T30,26-35,Male,12.1,Net Banking,Verified,2024,2024-01-10,75.0,At Risk
INV004384,2024-04-11,119551,Sip,5523,Delhi,Noida,T30,26-35,Male,12.1,UPI,Verified,2024,2024-03-25,17.0,Active
INV004384,2024-04-14,125498,Sip,8126,Delhi,Noida,T30,26-35,Male,12.1,UPI,Pending,2024,2024-04-11,3.0,Active
INV004385,2024-04-25,120844,Sip,53072,Gujarat,Ahmedabad,T30,26-35,Male,8.2,Net Banking,Verified,2024,,,Active
INV004386,2025-03-02,119092,Sip,25517,Tamil Nadu,Coimbatore,B30,18-25,Male,5.5,Net Banking,Verified,2024,,,Active
INV004387,2024-12-22,119552,Sip,2392,Punjab,Amritsar,B30,18-25,Male,4.1,Mandate,Verified,2024,,,Active
INV004387,2025-03-25,148568,Sip,13446,Punjab,Amritsar,B30,18-25,Male,4.1,UPI,Verified,2024,2024-12-22,93.0,At Risk
INV004388,2024-05-29,119095,Sip,1117,Gujarat,Surat,T30,26-35,Female,10.3,UPI,Verified,2024,,,Active
INV004388,2024-06-30,119551,Sip,8518,Gujarat,Surat,T30,26-35,Female,10.3,Cheque,Verified,2024,2024-05-29,32.0,Active
INV004388,2024-08-01,119093,Sip,2408,Gujarat,Surat,T30,26-35,Female,10.3,Net Banking,Verified,2024,2024-06-30,32.0,Active
INV004388,2024-08-02,149324,Sip,8140,Gujarat,Surat,T30,26-35,Female,10.3,Mandate,Verified,2024,2024-08-01,1.0,Active
INV004388,2024-09-20,102886,Sip,47855,Gujarat,Surat,T30,26-35,Female,10.3,UPI,Verified,2024,2024-08-02,49.0,At Risk
INV004389,2024-11-29,102887,Sip,23118,Karnataka,Mysore,B30,36-45,Male,53.3,Mandate,Verified,2024,,,Active
INV004390,2024-06-08,119092,Sip,456,Gujarat,Ahmedabad,T30,18-25,Female,6.0,Cheque,Verified,2024,,,Active
INV004391,2024-01-03,118636,Sip,484,Maharashtra,Mumbai,T30,26-35,Female,23.3,UPI,Verified,2024,,,Active
INV004391,2024-01-18,118636,Sip,13159,Maharashtra,Mumbai,T30,26-35,Female,23.3,Net Banking,Pending,2024,2024-01-03,15.0,Active
INV004391,2024-04-23,125498,Sip,1026,Maharashtra,Mumbai,T30,26-35,Female,23.3,UPI,Verified,2024,2024-01-18,96.0,At Risk
INV004391,2024-07-15,125497,Sip,16792,Maharashtra,Mumbai,T30,26-35,Female,23.3,Cheque,Verified,2024,2024-04-23,83.0,At Risk
INV004391,2024-09-07,119092,Sip,12260,Maharashtra,Mumbai,T30,26-35,Female,23.3,Mandate,Pending,2024,2024-07-15,54.0,At Risk
INV004391,2024-10-14,102886,Sip,4365,Maharashtra,Mumbai,T30,26-35,Female,23.3,Mandate,Verified,2024,2024-09-07,37.0,At Risk
INV004392,2024-01-30,125498,Sip,52388,West Bengal,Kolkata,T30,18-25,Male,6.7,Cheque,Verified,2024,,,Active
INV004392,2024-05-07,102885,Sip,25543,West Bengal,Kolkata,T30,18-25,Male,6.7,Net Banking,Verified,2024,2024-01-30,98.0,At Risk
INV004392,2024-09-14,119598,Sip,503,West Bengal,Kolkata,T30,18-25,Male,6.7,Net Banking,Verified,2024,2024-05-07,130.0,At Risk
INV004392,2024-09-15,148567,Sip,5091,West Bengal,Kolkata,T30,18-25,Male,6.7,Mandate,Pending,2024,2024-09-14,1.0,Active
INV004392,2024-10-08,120843,Sip,53525,West Bengal,Kolkata,T30,18-25,Male,6.7,Cheque,Verified,2024,2024-09-15,23.0,Active
INV004392,2025-04-26,120504,Sip,3147,West Bengal,Kolkata,T30,18-25,Male,6.7,Mandate,Verified,2024,2024-10-08,200.0,At Risk
INV004393,2024-09-25,148567,Sip,14581,Telangana,Hyderabad,T30,26-35,Female,21.5,Mandate,Verified,2024,,,Active
INV004393,2025-03-20,148568,Sip,8524,Telangana,Hyderabad,T30,26-35,Female,21.5,UPI,Verified,2024,2024-09-25,176.0,At Risk
INV004393,2025-05-13,101207,Sip,8950,Telangana,Hyderabad,T30,26-35,Female,21.5,Cheque,Verified,2024,2025-03-20,54.0,At Risk
INV004394,2024-08-01,119599,Sip,2336,Tamil Nadu,Coimbatore,B30,26-35,Female,21.9,Mandate,Verified,2024,,,Active
INV004394,2025-04-18,119552,Sip,563,Tamil Nadu,Coimbatore,B30,26-35,Female,21.9,Cheque,Verified,2024,2024-08-01,260.0,At Risk
INV004395,2025-05-09,102885,Sip,5950,Telangana,Hyderabad,T30,36-45,Female,58.3,UPI,Verified,2025,,,Active
INV004398,2024-08-15,119095,Sip,4487,Punjab,Chandigarh,T30,46-55,Male,95.2,Mandate,Verified,2024,,,Active
INV004398,2025-03-08,119093,Sip,8100,Punjab,Chandigarh,T30,46-55,Male,95.2,UPI,Verified,2024,2024-08-15,205.0,At Risk
INV004398,2025-05-30,120841,Sip,47078,Punjab,Chandigarh,T30,46-55,Male,95.2,Mandate,Verified,2024,2025-03-08,83.0,At Risk
INV004399,2024-08-28,118632,Sip,576,Delhi,Noida,T30,56+,Female,52.3,Net Banking,Verified,2024,,,Active
INV004400,2024-03-09,119093,Sip,16671,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Mandate,Verified,2024,,,Active
INV004400,2024-05-02,101208,Sip,53209,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Net Banking,Verified,2024,2024-03-09,54.0,At Risk
INV004400,2024-08-14,101208,Sip,4710,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Mandate,Verified,2024,2024-05-02,104.0,At Risk
INV004400,2024-08-18,120843,Sip,10259,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Cheque,Verified,2024,2024-08-14,4.0,Active
INV004400,2024-08-21,119120,Sip,51102,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Cheque,Verified,2024,2024-08-18,3.0,Active
INV004400,2024-09-27,120507,Sip,2907,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Cheque,Verified,2024,2024-08-21,37.0,At Risk
INV004400,2025-01-02,120505,Sip,27902,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Cheque,Verified,2024,2024-09-27,97.0,At Risk
INV004400,2025-01-29,118635,Sip,20730,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Mandate,Verified,2024,2025-01-02,27.0,Active
INV004401,2024-01-12,148569,Sip,1676,Rajasthan,Udaipur,B30,26-35,Male,22.6,Cheque,Verified,2024,,,Active
INV004401,2024-01-23,148567,Sip,23254,Rajasthan,Udaipur,B30,26-35,Male,22.6,Net Banking,Pending,2024,2024-01-12,11.0,Active
INV004401,2024-05-08,118635,Sip,8917,Rajasthan,Udaipur,B30,26-35,Male,22.6,Cheque,Verified,2024,2024-01-23,106.0,At Risk
INV004401,2024-06-08,119599,Sip,11533,Rajasthan,Udaipur,B30,26-35,Male,22.6,UPI,Verified,2024,2024-05-08,31.0,Active
INV004401,2024-06-30,148567,Sip,7043,Rajasthan,Udaipur,B30,26-35,Male,22.6,Mandate,Pending,2024,2024-06-08,22.0,Active
INV004401,2025-02-01,120842,Sip,906,Rajasthan,Udaipur,B30,26-35,Male,22.6,Cheque,Verified,2024,2024-06-30,216.0,At Risk
INV004401,2025-03-04,101208,Sip,451,Rajasthan,Udaipur,B30,26-35,Male,22.6,UPI,Verified,2024,2025-02-01,31.0,Active
INV004401,2025-05-15,148567,Sip,50462,Rajasthan,Udaipur,B30,26-35,Male,22.6,Mandate,Verified,2024,2025-03-04,72.0,At Risk
INV004402,2024-10-18,120506,Sip,8335,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Cheque,Verified,2024,,,Active
INV004403,2024-02-12,120504,Sip,6230,West Bengal,Kolkata,T30,26-35,Male,17.6,Mandate,Verified,2024,,,Active
INV004403,2024-03-08,119095,Sip,2874,West Bengal,Kolkata,T30,26-35,Male,17.6,Mandate,Verified,2024,2024-02-12,25.0,Active
INV004403,2024-05-03,100016,Sip,407,West Bengal,Kolkata,T30,26-35,Male,17.6,Cheque,Verified,2024,2024-03-08,56.0,At Risk
INV004403,2024-09-30,120844,Sip,1734,West Bengal,Kolkata,T30,26-35,Male,17.6,UPI,Verified,2024,2024-05-03,150.0,At Risk
INV004403,2024-11-11,118632,Sip,2207,West Bengal,Kolkata,T30,26-35,Male,17.6,UPI,Verified,2024,2024-09-30,42.0,At Risk
INV004403,2025-02-14,149322,Sip,834,West Bengal,Kolkata,T30,26-35,Male,17.6,Cheque,Verified,2024,2024-11-11,95.0,At Risk
INV004404,2024-04-19,119599,Sip,56238,Telangana,Hyderabad,T30,26-35,Male,22.1,Mandate,Verified,2024,,,Active
INV004404,2024-10-01,125497,Sip,5017,Telangana,Hyderabad,T30,26-35,Male,22.1,UPI,Verified,2024,2024-04-19,165.0,At Risk
INV004406,2024-04-02,120841,Sip,5655,Rajasthan,Jaipur,T30,36-45,Male,12.2,Net Banking,Verified,2024,,,Active
INV004406,2024-07-10,100016,Sip,7598,Rajasthan,Jaipur,T30,36-45,Male,12.2,Net Banking,Verified,2024,2024-04-02,99.0,At Risk
INV004407,2024-01-31,102886,Sip,2978,Punjab,Chandigarh,T30,18-25,Male,7.7,UPI,Verified,2024,,,Active
INV004407,2024-03-25,119093,Sip,947,Punjab,Chandigarh,T30,18-25,Male,7.7,Mandate,Verified,2024,2024-01-31,54.0,At Risk
INV004407,2024-04-29,119120,Sip,2196,Punjab,Chandigarh,T30,18-25,Male,7.7,Mandate,Verified,2024,2024-03-25,35.0,Active
INV004407,2024-06-04,120843,Sip,28428,Punjab,Chandigarh,T30,18-25,Male,7.7,Cheque,Verified,2024,2024-04-29,36.0,At Risk
INV004408,2024-01-19,101208,Sip,420,Punjab,Amritsar,B30,26-35,Male,23.5,Cheque,Pending,2024,,,Active
INV004408,2024-05-31,125498,Sip,12597,Punjab,Amritsar,B30,26-35,Male,23.5,Mandate,Verified,2024,2024-01-19,133.0,At Risk
INV004408,2025-01-23,119095,Sip,47640,Punjab,Amritsar,B30,26-35,Male,23.5,Cheque,Verified,2024,2024-05-31,237.0,At Risk
INV004410,2024-03-02,102886,Sip,453,Tamil Nadu,Chennai,T30,36-45,Male,45.5,Net Banking,Verified,2024,,,Active
INV004410,2024-04-15,119093,Sip,4470,Tamil Nadu,Chennai,T30,36-45,Male,45.5,UPI,Verified,2024,2024-03-02,44.0,At Risk
INV004410,2024-04-15,120504,Sip,17075,Tamil Nadu,Chennai,T30,36-45,Male,45.5,Mandate,Verified,2024,2024-04-15,0.0,Active
INV004410,2024-05-11,120844,Sip,2923,Tamil Nadu,Chennai,T30,36-45,Male,45.5,Net Banking,Verified,2024,2024-04-15,26.0,Active
INV004410,2024-06-01,120844,Sip,15086,Tamil Nadu,Chennai,T30,36-45,Male,45.5,UPI,Verified,2024,2024-05-11,21.0,Active
INV004410,2024-08-02,119599,Sip,13091,Tamil Nadu,Chennai,T30,36-45,Male,45.5,Cheque,Verified,2024,2024-06-01,62.0,At Risk
INV004410,2024-08-26,118632,Sip,2221,Tamil Nadu,Chennai,T30,36-45,Male,45.5,Net Banking,Verified,2024,2024-08-02,24.0,Active
INV004410,2024-09-21,148569,Sip,11777,Tamil Nadu,Chennai,T30,36-45,Male,45.5,Cheque,Verified,2024,2024-08-26,26.0,Active
INV004410,2024-09-26,119599,Sip,6995,Tamil Nadu,Chennai,T30,36-45,Male,45.5,UPI,Pending,2024,2024-09-21,5.0,Active
INV004410,2024-11-28,119092,Sip,5205,Tamil Nadu,Chennai,T30,36-45,Male,45.5,Net Banking,Verified,2024,2024-09-26,63.0,At Risk
INV004410,2025-04-15,101208,Sip,941,Tamil Nadu,Chennai,T30,36-45,Male,45.5,Net Banking,Verified,2024,2024-11-28,138.0,At Risk
INV004411,2024-02-03,119552,Sip,42733,Maharashtra,Mumbai,T30,26-35,Female,13.8,Mandate,Verified,2024,,,Active
INV004411,2024-05-11,148567,Sip,11058,Maharashtra,Mumbai,T30,26-35,Female,13.8,UPI,Pending,2024,2024-02-03,98.0,At Risk
INV004411,2024-08-30,120503,Sip,6818,Maharashtra,Mumbai,T30,26-35,Female,13.8,Net Banking,Verified,2024,2024-05-11,111.0,At Risk
INV004411,2024-09-24,102887,Sip,1961,Maharashtra,Mumbai,T30,26-35,Female,13.8,Cheque,Verified,2024,2024-08-30,25.0,Active
INV004411,2024-11-21,120507,Sip,7500,Maharashtra,Mumbai,T30,26-35,Female,13.8,UPI,Verified,2024,2024-09-24,58.0,At Risk
INV004411,2024-12-04,149324,Sip,2433,Maharashtra,Mumbai,T30,26-35,Female,13.8,Net Banking,Verified,2024,2024-11-21,13.0,Active
INV004412,2024-01-06,148568,Sip,2615,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Verified,2024,,,Active
INV004412,2024-04-22,118632,Sip,1911,Punjab,Amritsar,B30,26-35,Female,21.6,Net Banking,Pending,2024,2024-01-06,107.0,At Risk
INV004412,2024-10-12,120503,Sip,1033,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Pending,2024,2024-04-22,173.0,At Risk
INV004412,2024-10-20,102885,Sip,27769,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Verified,2024,2024-10-12,8.0,Active
INV004412,2024-10-30,119094,Sip,2925,Punjab,Amritsar,B30,26-35,Female,21.6,Net Banking,Verified,2024,2024-10-20,10.0,Active
INV004412,2025-02-07,101206,Sip,12947,Punjab,Amritsar,B30,26-35,Female,21.6,Cheque,Verified,2024,2024-10-30,100.0,At Risk
INV004412,2025-05-14,118635,Sip,3190,Punjab,Amritsar,B30,26-35,Female,21.6,Net Banking,Pending,2024,2025-02-07,96.0,At Risk
INV004413,2024-01-29,118636,Sip,2606,Maharashtra,Mumbai,T30,26-35,Male,14.7,Net Banking,Verified,2024,,,Active
INV004413,2024-02-28,120506,Sip,17651,Maharashtra,Mumbai,T30,26-35,Male,14.7,UPI,Verified,2024,2024-01-29,30.0,Active
INV004413,2024-06-20,102887,Sip,2102,Maharashtra,Mumbai,T30,26-35,Male,14.7,UPI,Verified,2024,2024-02-28,113.0,At Risk
INV004413,2024-11-09,125497,Sip,55572,Maharashtra,Mumbai,T30,26-35,Male,14.7,Net Banking,Pending,2024,2024-06-20,142.0,At Risk
INV004413,2024-11-24,118635,Sip,2321,Maharashtra,Mumbai,T30,26-35,Male,14.7,Mandate,Verified,2024,2024-11-09,15.0,Active
INV004413,2024-12-10,118635,Sip,5038,Maharashtra,Mumbai,T30,26-35,Male,14.7,Mandate,Verified,2024,2024-11-24,16.0,Active
INV004413,2025-04-28,149323,Sip,471,Maharashtra,Mumbai,T30,26-35,Male,14.7,UPI,Verified,2024,2024-12-10,139.0,At Risk
INV004413,2025-05-26,119093,Sip,485,Maharashtra,Mumbai,T30,26-35,Male,14.7,Mandate,Verified,2024,2025-04-28,28.0,Active
INV004414,2024-01-02,149324,Sip,14409,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Mandate,Verified,2024,,,Active
INV004414,2024-01-20,149324,Sip,10650,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Net Banking,Verified,2024,2024-01-02,18.0,Active
INV004414,2024-03-15,119598,Sip,2438,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Net Banking,Verified,2024,2024-01-20,55.0,At Risk
INV004414,2024-04-11,119551,Sip,1136,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Mandate,Verified,2024,2024-03-15,27.0,Active
